file,temp,rate,strain,stress
BST_900_1b.txt,900,1.0,0.156106362731837,141.012961045417
BST_900_1b.txt,900,1.0,0.164184293064162,142.639250267703
BST_900_1b.txt,900,1.0,0.172428453166701,144.240244348683
BST_900_1b.txt,900,1.0,0.180874427566454,145.808769941823
BST_900_1b.txt,900,1.0,0.189582349021618,147.331931958257
BST_900_1b.txt,900,1.0,0.198581242089147,148.800790257606
BST_900_1b.txt,900,1.0,0.207897315327185,150.205297427685
BST_900_1b.txt,900,1.0,0.217521442820309,151.541717140043
BST_900_1b.txt,900,1.0,0.227380947569461,152.822291735787
BST_900_1b.txt,900,1.0,0.237424258232444,154.056298722257
BST_900_1b.txt,900,1.0,0.247640334611155,155.243662988953
BST_900_1b.txt,900,1.0,0.2580361188244,156.379046885335
BST_900_1b.txt,900,1.0,0.268633239368893,157.451218990513
BST_900_1b.txt,900,1.0,0.279437234783388,158.452182394755
BST_900_1b.txt,900,1.0,0.290450188839744,159.372841106611
BST_900_1b.txt,900,1.0,0.301640697411329,160.216696550216
BST_900_1b.txt,900,1.0,0.312987149275773,160.984441486763
BST_900_1b.txt,900,1.0,0.324476219853987,161.672796177331
BST_900_1b.txt,900,1.0,0.336107053700958,162.267413309611
BST_900_1b.txt,900,1.0,0.347876521676517,162.748294328728
BST_900_1b.txt,900,1.0,0.359749361308149,163.115567114864
BST_900_1b.txt,900,1.0,0.371687283283836,163.376712196863
BST_900_1b.txt,900,1.0,0.383655574341948,163.552595824739
BST_900_1b.txt,900,1.0,0.395633863612898,163.657341830672
BST_900_1b.txt,900,1.0,0.407609489262368,163.692427254818
BST_900_1b.txt,900,1.0,0.419571009817303,163.660243792801
BST_900_1b.txt,900,1.0,0.431508441120737,163.563858636765
BST_900_1b.txt,900,1.0,0.443401958765559,163.389765202764
BST_900_1b.txt,900,1.0,0.455196237043708,163.095121890203
BST_900_1b.txt,900,1.0,0.466823203560476,162.655229269085
BST_900_1b.txt,900,1.0,0.478281730186831,162.101310631283
BST_900_1b.txt,900,1.0,0.489697376618028,161.520403577376
BST_900_1b.txt,900,1.0,0.501125697938872,160.946005863178
BST_900_1b.txt,900,1.0,0.512560482443553,160.374563631336
BST_900_1b.txt,900,1.0,0.523861991872002,159.728476951557
BST_900_1b.txt,900,1.0,0.534986365635553,158.994415260695
BST_900_1b.txt,900,1.0,0.545940169575989,158.184531388209
BST_900_1b.txt,900,1.0,0.556844229473547,157.352996960222
BST_900_1b.txt,900,1.0,0.567758586879168,156.52453755317
BST_900_1b.txt,900,1.0,0.578684625981826,155.699769139052
BST_900_1b.txt,900,1.0,0.589591916999463,154.866235698472
BST_900_1b.txt,900,1.0,0.600420075385402,154.000154133753
BST_900_1b.txt,900,1.0,0.611156542051301,153.097817072766
BST_900_1b.txt,900,1.0,0.621814282002175,152.165275273051
BST_900_1b.txt,900,1.0,0.632456239295594,151.225764052582
BST_900_1b.txt,900,1.0,0.643129802733415,150.296541418806
BST_900_1b.txt,900,1.0,0.653844688712999,149.381376524033
BST_900_1b.txt,900,1.0,0.664605163528048,148.482200384387
BST_900_1b.txt,900,1.0,0.675412137484404,147.599744661819
BST_900_1b.txt,900,1.0,0.686261788749549,146.732946158858
BST_900_1b.txt,900,1.0,0.697156136357554,145.883015929181
BST_900_1b.txt,900,1.0,0.708099026915746,145.052021253003
BST_900_1b.txt,900,1.0,0.719100478201684,144.244821413702
BST_900_1b.txt,900,1.0,0.730163884303178,143.463772982546
BST_900_1b.txt,900,1.0,0.741262947866424,142.697862925898
BST_900_1b.txt,900,1.0,0.752349984198097,141.925541546773
BST_900_1b.txt,900,1.0,0.763422363303522,141.145661326225
BST_900_1b.txt,900,1.0,0.774521751312767,140.377332712793
BST_900_1b.txt,900,1.0,0.785782242618834,139.686290703367
BST_900_1b.txt,900,1.0,0.797220998056089,139.092284107624
BST_900_1b.txt,900,1.0,0.808729984680562,138.540715235204
BST_900_1b.txt,900,1.0,0.820194561819003,137.960698429742
BST_900_1b.txt,900,1.0,0.831620367790329,137.356599698625
BST_900_1b.txt,900,1.0,0.843049796055085,136.754011740155
BST_900_1b.txt,900,1.0,0.854523753969224,136.17769624394
BST_900_1b.txt,900,1.0,0.866044525067165,135.630403140924
BST_900_1b.txt,900,1.0,0.877603538994267,135.107884902166
BST_900_1b.txt,900,1.0,0.88919761217295,134.609241319683
BST_900_1b.txt,900,1.0,0.900816262000143,134.127788505605
